queue_length,farmers_ahead,active_counters,total_counters,average_processing_time,quantity,crop_type,centre_capacity,historical_load,time_of_day,day_of_week,wait_time
8,25,4,6,4.7523534360088435,335,Rice,60,91,16.16224863624671,1,29.533560291890204
5,27,5,3,10.849370435610028,762,Rice,179,42,9.4076223887045,2,51.56622267108235
23,18,5,5,10.159256264093301,679,Cotton,128,30,15.944309588499022,0,37.021788862104934
30,4,3,2,8.723932270587582,145,Maize,128,20,14.763031431464075,2,12.221460529539947
29,32,4,4,11.348761048807258,321,Cotton,182,68,16.280288944616753,2,93.40184167371268
14,19,1,5,5.349103261595198,851,Cotton,165,63,16.433545982439092,1,109.51870605441916
57,29,1,5,9.493259088273334,255,Rice,95,88,11.455325837995606,6,296.31447031748417
19,7,5,3,11.703854221217288,194,Cotton,70,33,10.63268863059044,2,18.549742656182705
26,37,4,2,6.480071716559367,708,Cotton,186,26,13.526340282521364,1,64.26889876194663
55,16,4,5,4.122338512540076,917,Rice,120,79,10.986076880471256,1,34.34892323997105
52,0,3,2,9.878939735753065,182,Rice,66,43,11.496853400293546,1,14.61824496953206
25,2,1,3,4.0558425956490165,344,Wheat,115,23,8.691600654197442,1,10.142901631672839
26,25,3,4,10.980269193457335,674,Maize,75,46,17.9136372519335,2,96.95357566298324
40,30,2,5,4.450410016828559,109,Wheat,158,81,11.092969594208316,3,86.16964402736679
38,7,4,5,9.222117838975016,188,Rice,89,26,15.800733197233342,3,20.416874349370513
34,7,1,5,7.017473155385203,776,Sugarcane,65,73,17.93158294640358,5,70.67919866519051
29,34,3,2,5.626725229733863,425,Cotton,84,92,17.691260166039505,0,78.11129985119764
49,38,5,5,11.186067198830631,385,Cotton,113,84,14.338831502540906,1,100.836058200652
32,27,2,2,9.969966815414898,314,Rice,192,86,13.386614499835673,3,149.4809358795206
5,3,3,6,6.723524529146081,947,Cotton,170,39,11.092764948448194,0,8.958660524283015
53,15,5,6,6.2732247428578,171,Wheat,79,77,16.6150672681776,6,31.03193405109937
49,12,1,2,9.888098353289115,307,Cotton,198,67,11.37995144354338,2,142.41567211777792
8,19,1,6,10.692566100850645,238,Sugarcane,129,45,9.067237957730203,5,204.09050556816428
11,4,2,3,9.726803714366476,857,Maize,149,53,10.940983913430745,6,20.32973016317513
53,36,5,3,9.119913800285932,478,Wheat,51,51,11.150973261090872,0,76.01136104453478
13,19,4,6,5.8233978015091905,740,Maize,65,59,15.184853723581805,3,25.887887718437213
40,23,1,4,10.822431866211778,501,Maize,56,24,9.695419587243816,5,257.6226284293837
23,35,4,2,9.997295867666999,711,Sugarcane,192,29,11.168632336748509,0,90.12188765265374
5,33,4,6,8.138194318131315,622,Sugarcane,72,92,8.765864245044686,0,67.98468027549198
14,33,3,2,8.092702098134247,439,Sugarcane,50,65,16.484011563136164,5,94.97897048031997
40,18,3,6,8.55338422245877,275,Sugarcane,165,51,15.247754521946764,5,68.41814823829458
13,16,1,3,10.626211153429303,928,Wheat,118,80,12.374870032375242,0,177.5889951458367
49,4,4,4,9.93807639070046,456,Sugarcane,190,61,12.300152660893644,3,26.64460428193954
50,24,3,2,10.849959951567065,477,Wheat,101,45,9.663717980813594,5,99.85030308031808
46,17,5,4,8.058262173269778,415,Cotton,190,42,11.844731251554947,1,36.236933468984816
36,7,5,3,8.997192472146057,981,Maize,145,28,17.068251744523316,6,20.29585574285538
36,26,5,5,10.836574455167836,761,Cotton,104,88,9.386580231203139,2,72.37191839980235
10,14,5,5,5.858560481413723,174,Cotton,78,74,15.650283824316261,1,17.944325880124037
52,12,4,2,7.552165442049792,198,Rice,195,27,8.47175824917579,4,35.41277646875119
42,15,5,3,8.965217895835096,364,Cotton,179,75,11.116795495224741,1,38.69641733167808
21,21,4,2,11.321170058864812,854,Cotton,76,74,16.469375510501223,6,69.81758921573157
14,19,1,2,4.126688088369,182,Rice,99,62,12.449837174007765,5,88.22327092035579
54,12,1,2,5.70058526538582,904,Cotton,91,94,15.026940409127715,2,93.76148295802062
31,19,5,4,5.875604062090323,681,Rice,187,75,9.035417586326,6,26.886324091118354
58,1,5,6,6.612901442094354,327,Wheat,58,55,14.834257406667398,0,14.731459071411368
54,34,5,3,6.254292963365431,783,Maize,52,37,16.190206441152363,1,51.010199851671004
39,18,1,4,8.72111028449791,230,Sugarcane,135,50,16.052458632230874,6,168.80652963549403
56,36,3,6,11.084962114037964,109,Cotton,87,27,12.388697519219786,3,145.93720365197547
25,5,1,2,9.095822728579115,999,Wheat,119,38,17.041411982312127,5,52.14563413420563
29,13,5,5,5.932212471634873,667,Maize,118,41,13.749749759217913,4,12.83458973177145
32,3,3,4,10.910022800560675,644,Wheat,63,85,16.178717438895873,0,21.033299082865955
51,21,3,3,9.056366313180106,343,Rice,51,30,10.134593107952973,0,77.39550631078018
19,38,2,3,5.751696999903213,325,Wheat,146,86,10.102405132803558,0,118.11046237706589
8,35,4,6,6.893332297332026,327,Cotton,150,52,15.543621958279124,1,58.18235403693315
33,33,5,4,10.31971845391826,344,Cotton,185,93,14.466351260683206,3,76.42306734804713
13,26,4,2,9.911449451896914,543,Sugarcane,123,72,14.763098884305904,6,64.0615826901186
31,6,2,6,8.612658956045141,714,Sugarcane,175,64,10.365702834892348,5,34.565712389198445
30,2,4,3,5.158140021924495,808,Cotton,132,86,11.996226342745281,5,11.40725136793109
23,32,5,4,10.426314378516032,986,Wheat,148,58,10.583796902587439,2,70.28695173419175
32,1,2,5,6.460340228421985,912,Cotton,67,56,8.681259294734268,4,8.505857425370074
21,15,4,2,10.172783511993298,924,Wheat,190,69,10.039411870120754,3,41.42491940974335
47,24,1,3,9.18053092609807,560,Cotton,95,47,17.951642948857398,1,232.78803076990553
45,14,3,4,6.1133622531481455,820,Maize,189,33,10.340419459923021,4,38.97874157302602
46,23,2,5,5.6989538250612535,481,Wheat,89,71,9.592932368258758,6,86.78060234514058
54,14,1,3,5.04727938606175,291,Rice,137,49,14.968767985039438,3,87.73706858436678
24,30,5,5,5.935569892704926,738,Rice,189,49,14.021444357661139,2,36.02691896671909
49,13,3,3,5.26263217959312,621,Sugarcane,116,46,15.460130659842475,2,37.95550604193005
44,13,2,6,8.93640998230201,941,Maize,74,85,14.536730959980499,0,79.05311597267583
43,5,3,6,8.790264951818028,677,Rice,193,96,10.229933948862167,0,30.30682113353427
53,13,2,6,8.689376481062379,969,Cotton,161,58,13.009060416265214,2,77.69417111213154
57,16,2,4,9.135118473798707,952,Rice,94,61,9.766428104720376,0,87.20714236639279
27,17,4,6,10.51827627171653,257,Cotton,190,47,10.535379286404066,0,54.637603808986555
51,19,3,4,11.308421692398428,355,Maize,51,82,17.869176491252276,2,90.89532709001669
36,16,3,2,5.843004303214097,949,Sugarcane,159,74,15.286799417933217,4,39.5826687180183
56,15,1,6,8.702195921351406,646,Rice,187,37,15.828504747379101,5,144.7846918169931
51,39,5,4,4.626689769978172,605,Sugarcane,68,53,8.300591601323696,6,44.80011716987386
37,38,1,3,4.961139506844761,920,Maize,73,76,11.821339398108915,2,206.02517468118356
50,31,4,4,9.234714503691123,266,Wheat,182,64,13.5524887709238,6,89.44979947574843
9,8,2,4,7.892644493523607,979,Maize,129,57,9.49674020318303,0,35.15822867674299
47,26,4,3,10.06665669467547,121,Maize,150,42,16.48546421635436,6,76.25426960311947
52,32,4,4,7.405419847924571,166,Maize,151,50,9.396002098337101,4,75.65930235620657
38,9,1,3,5.020787254663505,809,Wheat,113,28,14.365054700051259,0,55.974501286173805
44,16,2,5,10.976429230646604,711,Wheat,61,54,13.531872066265825,1,104.01658353186907
15,35,5,6,4.663107769162578,947,Maize,172,44,16.493132046129492,0,33.29230379749908
54,16,4,2,5.511717140283056,806,Wheat,158,58,11.118107246280253,3,33.9475199523052
7,17,5,4,6.215814927694808,711,Cotton,158,49,10.840837083066022,3,22.29068963378468
37,22,2,3,11.962244856523414,686,Maize,198,24,16.464131092442052,5,139.31717637783882
15,33,2,6,7.334878561407871,987,Rice,145,47,10.214058408469533,5,127.20389244274841
20,7,1,4,8.01366824382492,116,Cotton,164,26,15.460413966316988,5,63.13391976986539
22,12,3,6,10.157574007790949,758,Maize,96,61,9.911458569944518,5,43.62642909719133
34,22,1,5,9.09132468271051,861,Rice,102,61,16.756954125989544,5,209.93871974332944
52,19,5,4,10.731365535530667,354,Rice,148,76,16.390635422413183,0,61.66235286041438
59,21,1,3,7.89146766870315,287,Sugarcane,122,83,15.874630493466348,0,191.05453023434532
14,22,2,5,11.777421499945776,427,Sugarcane,127,82,12.91471279795849,1,142.86299038625913
22,34,4,4,10.374498892690465,479,Rice,155,37,8.338392211768223,4,92.93687102036927
42,2,3,6,7.2109231065061214,445,Maize,162,64,9.324652022981752,4,18.601689080068642
23,33,2,5,7.050174583561984,339,Maize,195,39,12.566051025391033,1,124.27283875528467
40,32,4,3,11.435929536353743,572,Maize,181,21,8.436476444154358,2,102.14353525002336
17,16,5,4,9.475325086517739,406,Maize,133,83,8.634724429348672,0,33.87325515191887
50,18,5,6,8.971469076205109,275,Rice,50,49,9.255038377391093,0,41.19036424163677
7,29,5,6,10.062645099470487,412,Wheat,73,41,10.608466975603033,3,57.26885098020758
14,22,1,5,8.48667062489369,643,Wheat,91,53,15.493227894463121,3,190.25746944823388
42,14,5,4,5.2733341846858135,434,Maize,160,54,8.47982394760122,2,24.208278549892594
5,13,5,6,6.553723696627449,478,Sugarcane,73,88,17.836393953563224,4,20.60678878166445
59,1,1,5,8.463558909671757,733,Rice,105,76,10.738295205869715,4,28.152920488721946
31,38,4,2,4.145342567417336,935,Wheat,118,34,11.201977780348983,6,47.658071659202456
50,17,2,6,7.4988056397058225,639,Rice,67,58,10.47884887842551,5,75.55454079423308
12,5,3,5,10.046423034207493,999,Sugarcane,187,98,14.023907798824865,5,20.69562563305065
55,31,5,2,5.313872036130179,800,Rice,194,47,8.194266272131156,4,45.081022660383475
50,20,5,5,4.516471601255246,432,Sugarcane,107,31,8.935695257032426,0,33.41942558907995
46,39,5,6,10.688233125821588,239,Sugarcane,181,86,8.98777439047894,3,91.4673304207794
21,27,1,2,8.938190947706897,882,Cotton,173,29,14.645324254984775,5,248.7668624492581
13,26,1,5,5.412631779915712,384,Sugarcane,124,26,11.29521737608992,5,142.90411220791708
10,1,1,4,10.45043984466555,442,Cotton,77,62,12.374941874723389,0,19.262954581805023
47,32,3,2,9.265035771897699,368,Sugarcane,188,39,17.499733533741853,2,112.75376504584946
29,15,2,5,6.6729541571875055,905,Sugarcane,52,66,10.000428768220065,6,58.13475389204658
43,38,5,4,7.009570175693914,285,Rice,149,47,8.701967883459044,1,62.00259700761779
53,21,4,2,5.247105305496387,209,Cotton,52,95,12.414232295819804,1,47.46191224638917
32,12,5,5,10.682044753669922,866,Wheat,74,37,9.640732124094448,4,34.68275936380581
37,1,5,6,8.072053213149935,134,Wheat,125,76,9.44657148488198,6,9.576540658649007
58,13,5,2,8.456152613149285,943,Rice,61,70,12.1013208305918,3,42.523201889687904
41,37,5,2,11.067935321581981,321,Wheat,102,56,14.69651155885533,2,88.01114868905566
13,27,2,4,4.126644931624751,721,Wheat,145,95,10.428519004601164,0,67.23618856156838
22,6,4,5,4.535384500186336,872,Sugarcane,59,27,16.759638952056786,2,5.160808039366613
25,17,1,6,5.29263185487852,613,Maize,161,89,11.62447946966332,2,106.0372295443697
6,35,4,4,4.240302504705165,845,Maize,196,63,17.340482623139458,2,29.800269241420633
47,35,5,2,9.265249252995197,897,Wheat,96,84,12.92395278280462,6,78.20132557684468
42,3,4,4,9.071035745506567,198,Rice,56,69,15.26737893167836,3,24.195028819619488
44,29,5,4,5.686415223431885,730,Rice,137,38,16.490168594198252,2,38.81021770507543
40,23,4,4,5.195251559093558,109,Cotton,81,68,13.297198749348176,1,43.9377434724698
54,19,3,2,5.165477611092854,684,Rice,72,86,16.50323451290371,4,49.46495963214903
47,30,4,3,11.625931306549138,308,Rice,99,65,11.779817866419531,5,105.06323616001447
41,23,1,4,9.548036228997933,735,Sugarcane,196,89,11.634040743870324,5,235.78230748782127
19,6,1,3,8.683430627720634,137,Sugarcane,167,49,15.940633902315788,2,60.92991527071872
32,25,4,6,6.579894974440754,193,Wheat,74,56,10.412697247062338,0,46.80411526163581
22,12,4,6,7.464345583270317,332,Rice,55,89,15.170384911372118,1,32.691692227871606
38,7,2,6,4.715247049593661,986,Maize,146,66,8.770869571162903,6,28.878790908629508
26,4,4,5,11.985215104440012,262,Rice,192,98,14.356250637591677,2,20.799878593196492
15,12,1,2,10.040683708573077,938,Rice,197,49,17.419097149090277,3,119.85436002806442
17,28,3,3,8.971625254625824,751,Wheat,145,92,12.564658869321669,2,92.66079450349402
8,19,1,5,8.702137561823058,341,Maize,53,53,12.15965014711901,4,171.78557719925357
26,13,2,3,8.034514976265381,781,Wheat,55,80,13.405408624898163,5,62.836709703433606
11,31,4,2,6.059419421397567,197,Rice,108,54,15.195660744903343,1,41.271900267109494
47,26,3,4,5.81112322767787,482,Maize,101,85,11.588363091493257,4,65.1978863448472
58,24,1,5,8.396259657513795,678,Rice,68,32,8.001300112707964,4,221.54453721566247
28,3,3,2,4.5616065164636135,388,Wheat,171,79,13.020847102521145,6,9.824940151765803
8,20,5,5,4.5957663909482855,715,Wheat,75,28,12.192781605821551,6,5.717571281650244
32,17,1,6,8.486508825282801,240,Sugarcane,97,40,13.327030616730227,3,158.69750767453624
19,38,5,5,11.358496385681914,302,Maize,138,60,15.153122812823517,5,87.99384816580734
5,14,3,4,11.314174809038835,587,Sugarcane,87,84,10.833910527010119,2,61.32184112881308
59,37,4,4,4.086626405286339,503,Maize,133,68,13.052596768465978,6,53.37127767062273
7,23,4,3,4.859153725179598,516,Cotton,182,88,10.533887502862246,4,29.22082599264502
18,7,4,5,8.66462155006956,901,Maize,157,31,12.593466365431457,1,9.63184899795889
42,27,5,6,10.787805774449314,405,Rice,52,40,11.44539106702053,6,71.80921693580339
54,20,4,4,11.63559269325463,236,Maize,90,80,11.69041300800868,6,74.4937098262229
5,15,2,3,10.884657808366235,874,Sugarcane,85,58,13.793610506856187,2,83.07225803765914
42,15,1,6,9.420905082371647,717,Wheat,79,91,14.896109919231693,4,158.5999750820765
42,34,1,6,5.604200620713886,229,Wheat,165,41,8.126584973806867,5,212.18410060458956
25,16,3,6,4.580971791831699,872,Maize,162,76,16.766412395027434,0,34.03366368133735
52,8,5,2,4.380126261485158,724,Cotton,142,98,11.643354085512396,6,25.654920954269528
33,34,1,4,8.896614277003291,933,Wheat,158,56,14.436103227961631,5,317.231515793206
9,28,5,2,4.289508832122862,215,Wheat,138,60,9.223924301799018,6,26.834243417411095
53,38,3,2,9.913919651724406,237,Wheat,167,96,13.71456080589202,5,144.94062983311755
14,17,4,4,9.699765898807753,514,Cotton,75,26,14.7845953056643,0,40.218318733319904
32,11,3,5,4.636886598213431,260,Sugarcane,182,52,9.574380457762869,0,25.215322897380723
25,18,2,3,11.252978920294357,719,Maize,154,22,17.12154803759204,6,110.71771786360135
54,21,4,4,8.17543430900242,347,Cotton,186,58,15.57466407045113,6,58.702297276643925
11,14,4,3,11.235508538701854,978,Maize,81,55,13.339195605726157,6,45.44805858218725
7,0,4,5,11.212880449506578,233,Rice,126,59,9.660660359169011,4,1.0
49,1,3,4,5.576272511096946,625,Maize,156,42,16.6555136941545,3,11.902603961238361
51,7,2,6,7.044621023490278,689,Wheat,137,85,8.68625968749087,4,46.51348160503871
24,21,5,4,5.07701066803053,370,Cotton,174,65,9.151715580116358,1,25.921331669877436
23,24,3,5,10.199824081090565,324,Cotton,159,25,14.981742376858378,5,83.14336430212333
39,1,1,2,8.0329993243029,220,Sugarcane,111,90,10.538608515424583,5,23.12624255445475
8,8,1,4,11.430460603159855,834,Rice,97,75,12.593178994346546,0,100.504301660868
9,8,3,6,5.665721719010219,820,Sugarcane,115,40,13.389101228964762,5,9.168204847447784
5,12,5,4,9.506941292153808,562,Sugarcane,160,99,12.582341587372808,6,23.337927545168665
8,5,1,2,11.91389462218167,339,Rice,118,86,8.83893656557551,6,71.62271517832693
16,29,5,4,9.32305009456793,120,Wheat,123,45,15.374744386284878,4,53.439305459003165
31,14,4,6,4.550191462645701,547,Cotton,165,44,10.399902077606363,0,18.089715538755183
46,14,3,5,8.707394797561523,896,Maize,85,98,15.385316808721662,1,57.93374953267825
27,6,4,6,5.438741997449894,428,Rice,56,83,16.65290785690903,3,15.66414488305845
29,10,1,5,4.244022219354523,547,Sugarcane,178,72,13.363738253896738,3,64.55945250165115
25,39,5,6,6.679685578441713,704,Maize,107,69,15.063764386093888,3,63.1173024647686
56,37,4,3,6.128832664432526,354,Rice,69,48,8.36937786072455,0,71.77536294218069
28,39,1,4,10.310167190526034,261,Rice,100,38,8.367481170560852,4,413.87083828436306
29,1,2,4,6.989444328624804,402,Wheat,50,77,9.97162288929847,2,12.94900861067407
49,38,4,2,9.863670243081572,863,Wheat,116,33,11.583832914997659,1,100.4865469670145
59,9,2,3,4.129911935594651,876,Cotton,99,34,9.827838452303848,0,35.53655156939632
50,16,2,2,4.118497067467128,287,Cotton,84,82,14.349602695447233,1,52.80513764524809
36,6,1,4,4.234507660380457,723,Maize,108,20,10.768876169308403,0,37.40930501521287
59,39,3,2,5.754867534260644,129,Cotton,126,95,16.4575102538728,3,93.2770656985679
36,38,5,5,6.991902280228493,884,Rice,146,83,13.606037992529497,1,63.96475304578674
9,3,1,3,8.862766424934836,535,Rice,62,30,11.780795332935698,2,26.005629192983026
40,34,4,6,11.887311086615782,414,Rice,71,66,16.930781664846016,3,110.37488046639623
50,35,5,5,6.835276536114661,986,Rice,105,28,16.28363061477723,3,56.894545858058606
46,30,3,6,4.44527125405733,487,Wheat,182,73,16.200351462044363,6,53.05462750946001
53,24,1,2,5.559201293326789,779,Rice,130,46,15.28351249006212,2,149.23579485476535
46,12,3,4,11.182814670518898,579,Rice,64,20,14.142143365702506,2,54.328052752802044
43,17,4,5,9.595033521181671,707,Rice,158,29,11.668233991971325,3,48.26620265849373
20,20,1,3,10.321606592308479,234,Sugarcane,91,32,12.22600426536557,2,210.2291801860015
37,0,4,6,4.993345645382341,137,Maize,186,48,14.47123993034619,5,4.330225217082573
53,35,5,5,5.079895909660063,387,Maize,173,24,9.728713326130928,3,44.7838756735403
25,7,5,4,4.897968060359168,168,Rice,120,94,16.278146214452562,4,9.142914383610695
13,20,3,3,10.8573533144762,845,Rice,187,72,17.38670220402894,6,75.7246491901265
10,20,3,3,5.679740869548835,166,Maize,190,58,8.979886061415453,0,41.74418102077757
55,26,5,6,9.145213963037772,667,Cotton,193,71,8.224556810558024,5,60.37127912883619
49,18,2,5,8.129330929466072,887,Sugarcane,121,65,9.427001745921865,4,89.75045711491414
39,22,5,5,8.355119294990828,291,Sugarcane,109,58,15.599026052722543,0,46.56502127285714
43,34,1,3,5.563482867130146,219,Cotton,80,61,9.078265590567357,0,203.27640030390378
26,39,4,2,9.081968747631915,500,Rice,104,67,11.722495556205715,4,92.77175735808497
45,4,5,3,4.344804275666649,499,Maize,181,50,8.631236159436256,6,12.069971564822358
58,7,5,4,11.94777821006103,622,Sugarcane,151,90,12.325571690540732,6,31.01872654718297
9,10,4,5,4.214071251941832,757,Cotton,139,94,14.038590686315528,0,13.930306605082885
46,15,4,6,4.401252325726897,113,Cotton,155,44,14.28509600174914,0,24.18092610455621
27,38,1,5,6.597179359133451,645,Wheat,108,23,13.189153459444274,5,257.4873192864232
21,23,4,3,10.653002846156307,815,Cotton,90,47,17.38107910963896,5,66.31793810453941
16,20,3,4,6.057513694213943,697,Wheat,76,99,13.311365305165246,3,47.010885930614705
27,22,5,2,7.7754801103306255,568,Wheat,128,21,16.59238022951518,0,36.53132004314179
20,37,4,5,4.1438186494095435,992,Sugarcane,198,45,17.930257448812657,6,43.415297779388965
7,7,1,3,4.631034531869154,253,Rice,161,91,10.297453981642256,6,38.357415406352985
34,6,4,3,8.863728388325658,269,Rice,140,62,10.655354165494474,2,24.103657267688583
26,1,5,3,5.554867755595429,778,Cotton,162,57,13.218695334368043,6,1.0
13,29,2,4,9.554036504156203,485,Maize,188,40,9.823783825920234,0,135.49471616044306
33,12,4,3,10.283129400137417,796,Maize,136,69,13.641250684577262,6,43.10018969427675
51,22,3,3,10.802673595778266,405,Wheat,163,36,14.843899068462942,1,92.45716662243832
41,28,5,3,5.070394703994581,724,Cotton,71,49,8.603975490135882,3,34.903257920227794
